order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,late_delivery,latency_days,weekend,EGP Rate,item_id,product_id,quantity,list_price_x,discount,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,category_name
217,716,4,2016-05-11,2016-05-12 00:00:00.000000000,2016-05-14 00:00:00.000000000,2,7,True,2.0,False,47.924824,1.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
232,1360,4,2016-05-20,2016-05-23 00:00:00.000000000,2016-05-23 00:00:00.000000000,1,3,False,,True,47.924824,1.0,18,1,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
239,13,3,2016-05-27,2016-05-27 00:00:00.000000000,2016-05-28 23:36:52.290502793,3,9,True,1.0,False,47.924824,3.0,18,1,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
240,65,4,2016-05-27,2016-05-29 00:00:00.000000000,2016-05-30 00:00:00.000000000,2,6,True,1.0,True,47.924824,4.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
249,145,4,2016-06-01,2016-06-04 00:00:00.000000000,2016-06-04 00:00:00.000000000,2,6,False,,False,47.924824,2.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
258,107,4,2016-06-06,2016-06-07 00:00:00.000000000,2016-06-07 00:00:00.000000000,2,7,False,,False,47.924824,4.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
269,764,4,2016-06-12,2016-06-13 00:00:00.000000000,2016-06-15 00:00:00.000000000,2,6,True,2.0,False,47.924824,3.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
275,1341,4,2016-06-17,2016-06-19 00:00:00.000000000,2016-06-18 00:00:00.000000000,2,7,False,,False,47.924824,1.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
292,360,4,2016-06-29,2016-06-30 00:00:00.000000000,2016-07-02 00:00:00.000000000,3,9,True,2.0,False,47.924824,1.0,18,2,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
294,732,4,2016-07-01,2016-07-02 00:00:00.000000000,2016-07-02 00:00:00.000000000,2,7,False,,False,47.924824,1.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
302,1375,4,2016-07-06,2016-07-07 00:00:00.000000000,2016-07-09 00:00:00.000000000,2,6,True,2.0,False,47.924824,2.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
308,156,4,2016-07-11,2016-07-12 00:00:00.000000000,2016-07-14 00:00:00.000000000,2,6,True,2.0,False,47.924824,2.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
332,659,4,2016-07-24,2016-07-26 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,7,False,,False,47.924824,1.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
333,779,4,2016-07-25,2016-07-27 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,6,False,,False,47.924824,1.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
337,1252,4,2016-07-26,2016-07-27 00:00:00.000000000,2016-07-28 00:00:00.000000000,2,7,True,1.0,False,47.924824,1.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
344,750,4,2016-08-01,2016-08-03 00:00:00.000000000,2016-08-02 00:00:00.000000000,2,6,False,,False,47.924824,2.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
345,1299,4,2016-08-01,2016-08-04 00:00:00.000000000,2016-08-03 00:00:00.000000000,2,6,False,,False,47.924824,1.0,18,2,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
346,584,4,2016-08-01,2016-08-03 00:00:00.000000000,2016-08-02 00:00:00.000000000,3,9,False,,False,47.924824,5.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
358,1042,4,2016-08-05,2016-08-07 00:00:00.000000000,2016-08-07 00:00:00.000000000,2,7,False,,True,47.924824,4.0,18,2,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
387,451,4,2016-08-20,2016-08-21 00:00:00.000000000,2016-08-21 00:00:00.000000000,3,8,False,,True,47.924824,1.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
398,447,4,2016-08-29,2016-08-30 00:00:00.000000000,2016-09-01 00:00:00.000000000,1,2,True,2.0,False,47.924824,2.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
408,1071,4,2016-09-01,2016-09-02 00:00:00.000000000,2016-09-02 00:00:00.000000000,1,2,False,,False,47.924824,1.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
431,1217,4,2016-09-11,2016-09-12 00:00:00.000000000,2016-09-12 00:00:00.000000000,2,6,False,,True,47.924824,3.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
434,726,4,2016-09-13,2016-09-15 00:00:00.000000000,2016-09-14 00:00:00.000000000,2,6,False,,False,47.924824,5.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
435,77,4,2016-09-14,2016-09-15 00:00:00.000000000,2016-09-16 00:00:00.000000000,3,9,True,1.0,False,47.924824,3.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
460,691,4,2016-09-25,2016-09-27 00:00:00.000000000,2016-09-26 00:00:00.000000000,3,8,False,,True,47.924824,2.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
461,853,4,2016-09-26,2016-09-27 00:00:00.000000000,2016-09-27 00:00:00.000000000,2,7,False,,False,47.924824,5.0,18,2,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
470,641,4,2016-09-30,2016-10-02 00:00:00.000000000,2016-10-02 00:00:00.000000000,1,3,False,,True,47.924824,1.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
493,796,4,2016-10-09,2016-10-12 00:00:00.000000000,2016-10-11 00:00:00.000000000,1,3,False,,False,47.924824,2.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
514,927,4,2016-10-19,2016-10-21 00:00:00.000000000,2016-10-20 00:00:00.000000000,2,7,False,,False,47.924824,1.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
519,54,4,2016-10-22,2016-10-23 00:00:00.000000000,2016-10-24 00:00:00.000000000,2,7,True,1.0,True,47.924824,4.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
527,506,4,2016-10-27,2016-10-29 00:00:00.000000000,2016-10-28 00:00:00.000000000,1,2,False,,False,47.924824,1.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
543,62,4,2016-11-06,2016-11-09 00:00:00.000000000,2016-11-08 00:00:00.000000000,2,6,False,,False,47.924824,2.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
546,470,4,2016-11-09,2016-11-12 00:00:00.000000000,2016-11-10 00:00:00.000000000,2,7,False,,False,47.924824,3.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
552,1282,4,2016-11-12,2016-11-15 00:00:00.000000000,2016-11-13 00:00:00.000000000,2,7,False,,True,47.924824,4.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
553,913,4,2016-11-12,2016-11-13 00:00:00.000000000,2016-11-15 00:00:00.000000000,3,9,True,2.0,False,47.924824,2.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
561,90,4,2016-11-19,2016-11-22 00:00:00.000000000,2016-11-22 00:00:00.000000000,2,6,False,,False,47.924824,2.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
565,894,4,2016-11-21,2016-11-22 00:00:00.000000000,2016-11-22 00:00:00.000000000,2,7,False,,False,47.924824,1.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
570,989,4,2016-11-23,2016-11-24 00:00:00.000000000,2016-11-25 00:00:00.000000000,2,6,True,1.0,False,47.924824,1.0,18,1,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
578,819,4,2016-11-27,2016-11-28 00:00:00.000000000,2016-11-29 00:00:00.000000000,2,7,True,1.0,False,47.924824,3.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
585,1219,4,2016-12-04,2016-12-05 00:00:00.000000000,2016-12-05 00:00:00.000000000,2,7,False,,True,47.924824,2.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
587,487,4,2016-12-06,2016-12-08 00:00:00.000000000,2016-12-08 00:00:00.000000000,1,2,False,,False,47.924824,3.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
592,1232,4,2016-12-06,2016-12-08 00:00:00.000000000,2016-12-08 00:00:00.000000000,2,7,False,,False,47.924824,3.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
600,624,4,2016-12-09,2016-12-12 00:00:00.000000000,2016-12-11 00:00:00.000000000,2,7,False,,True,47.924824,3.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
606,18,4,2016-12-11,2016-12-12 00:00:00.000000000,2016-12-13 00:00:00.000000000,2,7,True,1.0,False,47.924824,2.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
610,711,4,2016-12-13,2016-12-15 00:00:00.000000000,2016-12-14 00:00:00.000000000,2,6,False,,False,47.924824,3.0,18,2,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
613,1159,4,2016-12-17,2016-12-19 00:00:00.000000000,2016-12-19 00:00:00.000000000,2,7,False,,True,47.924824,2.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
614,654,4,2016-12-18,2016-12-21 00:00:00.000000000,2016-12-21 00:00:00.000000000,1,2,False,,False,47.924824,1.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
622,1398,4,2016-12-23,2016-12-26 00:00:00.000000000,2016-12-25 00:00:00.000000000,2,7,False,,True,47.924824,2.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
630,1404,4,2016-12-26,2016-12-27 00:00:00.000000000,2016-12-28 00:00:00.000000000,2,6,True,1.0,False,47.924824,3.0,18,2,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
808,315,4,2017-03-31,2017-04-02 00:00:00.000000000,2017-04-02 00:00:00.000000000,2,6,False,,True,47.924824,2.0,18,1,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
855,775,4,2017-04-22,2017-04-23 00:00:00.000000000,2017-04-25 00:00:00.000000000,2,6,True,2.0,False,47.924824,1.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
878,224,4,2017-05-07,2017-05-10 00:00:00.000000000,2017-05-09 00:00:00.000000000,1,3,False,,False,47.924824,4.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
934,93,4,2017-06-09,2017-06-10 00:00:00.000000000,2017-06-12 00:00:00.000000000,2,7,True,2.0,True,47.924824,3.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1017,168,4,2017-07-20,2017-07-21 00:00:00.000000000,2017-07-23 00:00:00.000000000,2,6,True,2.0,True,47.924824,4.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1036,1442,4,2017-07-30,2017-08-01 00:00:00.000000000,2017-07-31 00:00:00.000000000,2,6,False,,True,47.924824,3.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1039,1077,4,2017-08-02,2017-08-04 00:00:00.000000000,2017-08-03 00:00:00.000000000,2,7,False,,False,47.924824,1.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1064,898,4,2017-08-16,2017-08-18 00:00:00.000000000,2017-08-19 00:00:00.000000000,3,9,True,1.0,False,47.924824,1.0,18,1,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1070,596,4,2017-08-17,2017-08-20 00:00:00.000000000,2017-08-18 00:00:00.000000000,2,7,False,,False,47.924824,2.0,18,2,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1092,40,4,2017-08-25,2017-08-28 00:00:00.000000000,2017-08-27 00:00:00.000000000,1,2,False,,True,47.924824,4.0,18,1,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1276,893,4,2017-11-30,2017-12-03 00:00:00.000000000,2017-12-02 00:00:00.000000000,2,6,False,,False,47.924824,1.0,18,2,449.0,0.2,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1346,136,4,2018-01-14,2018-01-15 00:00:00.000000000,2018-01-15 00:00:00.000000000,3,8,False,,True,47.924824,3.0,18,2,449.0,0.05,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1467,152,4,2018-03-26,2018-03-27 00:00:00.000000000,2018-03-29 00:00:00.000000000,2,7,True,2.0,False,47.924824,1.0,18,1,449.0,0.07,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1559,42,2,2018-04-20,2018-04-20 00:00:00.000000000,2018-04-21 23:36:52.290502793,2,6,True,1.0,False,47.924824,2.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
1596,21,2,2018-04-28,2018-04-28 00:00:00.000000000,2018-04-29 23:36:52.290502793,3,8,True,1.0,True,47.924824,2.0,18,1,449.0,0.1,21518.245976,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles
16,552,4,2016-01-12,2016-01-15 00:00:00.000000000,2016-01-15 00:00:00.000000000,1,3,False,,False,47.924824,4.0,14,1,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
21,1250,4,2016-01-15,2016-01-16 00:00:00.000000000,2016-01-18 00:00:00.000000000,2,6,True,2.0,True,47.924824,1.0,14,1,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
25,657,4,2016-01-18,2016-01-21 00:00:00.000000000,2016-01-21 00:00:00.000000000,2,6,False,,False,47.924824,4.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
28,252,4,2016-01-19,2016-01-20 00:00:00.000000000,2016-01-21 00:00:00.000000000,2,6,True,1.0,False,47.924824,3.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
29,437,4,2016-01-20,2016-01-22 00:00:00.000000000,2016-01-21 00:00:00.000000000,2,6,False,,False,47.924824,5.0,14,2,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
48,1012,4,2016-01-30,2016-02-01 00:00:00.000000000,2016-02-02 00:00:00.000000000,2,7,True,1.0,False,47.924824,4.0,14,2,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
53,965,4,2016-02-03,2016-02-04 00:00:00.000000000,2016-02-05 00:00:00.000000000,2,6,True,1.0,False,47.924824,3.0,14,2,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
58,504,4,2016-02-05,2016-02-07 00:00:00.000000000,2016-02-07 00:00:00.000000000,2,6,False,,True,47.924824,1.0,14,2,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
60,151,4,2016-02-06,2016-02-08 00:00:00.000000000,2016-02-07 00:00:00.000000000,1,3,False,,True,47.924824,1.0,14,2,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
62,208,4,2016-02-07,2016-02-10 00:00:00.000000000,2016-02-10 00:00:00.000000000,1,2,False,,False,47.924824,1.0,14,1,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
78,1182,4,2016-02-16,2016-02-18 00:00:00.000000000,2016-02-19 00:00:00.000000000,2,7,True,1.0,False,47.924824,4.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
110,677,4,2016-03-06,2016-03-08 00:00:00.000000000,2016-03-09 00:00:00.000000000,3,9,True,1.0,False,47.924824,1.0,14,1,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
111,630,4,2016-03-07,2016-03-10 00:00:00.000000000,2016-03-10 00:00:00.000000000,2,6,False,,False,47.924824,1.0,14,1,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
117,740,4,2016-03-10,2016-03-13 00:00:00.000000000,2016-03-11 00:00:00.000000000,2,6,False,,False,47.924824,3.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
121,755,4,2016-03-14,2016-03-15 00:00:00.000000000,2016-03-16 00:00:00.000000000,2,6,True,1.0,False,47.924824,2.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
148,714,4,2016-03-28,2016-03-30 00:00:00.000000000,2016-03-30 00:00:00.000000000,2,6,False,,False,47.924824,1.0,14,1,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
164,610,4,2016-04-07,2016-04-08 00:00:00.000000000,2016-04-09 00:00:00.000000000,2,7,True,1.0,False,47.924824,3.0,14,1,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
169,99,4,2016-04-10,2016-04-11 00:00:00.000000000,2016-04-11 00:00:00.000000000,2,7,False,,True,47.924824,5.0,14,2,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
173,117,4,2016-04-11,2016-04-14 00:00:00.000000000,2016-04-13 00:00:00.000000000,3,8,False,,False,47.924824,1.0,14,1,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
184,134,4,2016-04-19,2016-04-21 00:00:00.000000000,2016-04-22 00:00:00.000000000,2,7,True,1.0,False,47.924824,3.0,14,1,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
195,727,4,2016-04-28,2016-05-01 00:00:00.000000000,2016-05-01 00:00:00.000000000,2,7,False,,True,47.924824,2.0,14,1,269.99,0.05,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
201,280,4,2016-05-01,2016-05-04 00:00:00.000000000,2016-05-02 00:00:00.000000000,3,9,False,,True,47.924824,3.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
210,943,4,2016-05-07,2016-05-08 00:00:00.000000000,2016-05-09 00:00:00.000000000,2,6,True,1.0,True,47.924824,1.0,14,1,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
231,1257,4,2016-05-19,2016-05-22 00:00:00.000000000,2016-05-21 00:00:00.000000000,2,6,False,,False,47.924824,2.0,14,2,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
233,737,4,2016-05-21,2016-05-22 00:00:00.000000000,2016-05-24 00:00:00.000000000,2,6,True,2.0,False,47.924824,1.0,14,1,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
255,801,4,2016-06-03,2016-06-06 00:00:00.000000000,2016-06-05 00:00:00.000000000,2,7,False,,True,47.924824,2.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
261,1045,4,2016-06-08,2016-06-10 00:00:00.000000000,2016-06-09 00:00:00.000000000,1,2,False,,False,47.924824,2.0,14,1,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
281,800,4,2016-06-21,2016-06-22 00:00:00.000000000,2016-06-23 00:00:00.000000000,2,7,True,1.0,False,47.924824,2.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
294,732,4,2016-07-01,2016-07-02 00:00:00.000000000,2016-07-02 00:00:00.000000000,2,7,False,,False,47.924824,2.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
298,885,4,2016-07-04,2016-07-07 00:00:00.000000000,2016-07-07 00:00:00.000000000,3,9,False,,False,47.924824,5.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
308,156,4,2016-07-11,2016-07-12 00:00:00.000000000,2016-07-14 00:00:00.000000000,2,6,True,2.0,False,47.924824,3.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
310,627,4,2016-07-12,2016-07-13 00:00:00.000000000,2016-07-13 00:00:00.000000000,1,2,False,,False,47.924824,2.0,14,2,269.99,0.1,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
312,299,4,2016-07-13,2016-07-15 00:00:00.000000000,2016-07-16 00:00:00.000000000,2,6,True,1.0,False,47.924824,2.0,14,2,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
329,274,4,2016-07-24,2016-07-27 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,6,False,,False,47.924824,1.0,14,2,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
344,750,4,2016-08-01,2016-08-03 00:00:00.000000000,2016-08-02 00:00:00.000000000,2,6,False,,False,47.924824,3.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
352,16,4,2016-08-03,2016-08-04 00:00:00.000000000,2016-08-06 00:00:00.000000000,2,7,True,2.0,False,47.924824,2.0,14,1,269.99,0.2,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
355,1011,4,2016-08-03,2016-08-05 00:00:00.000000000,2016-08-05 00:00:00.000000000,3,8,False,,False,47.924824,2.0,14,2,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
363,834,4,2016-08-11,2016-08-12 00:00:00.000000000,2016-08-13 00:00:00.000000000,3,8,True,1.0,False,47.924824,2.0,14,1,269.99,0.07,12939.22323176,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,Cruisers Bicycles
