EGP Rate,order_id,item_id,product_id,quantity,list_price,discount,extract_time,source,list_price_egp
47.924824,276,3.0,9,2,2999.99,0.07,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,277,1.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,277,2.0,6,2,469.99,0.2,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,277,3.0,13,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,278,1.0,16,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,278,2.0,19,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,278,3.0,13,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,278,4.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,279,1.0,25,1,499.99,0.07,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,280,1.0,25,1,499.99,0.07,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,280,2.0,26,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,280,3.0,13,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,281,1.0,22,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,281,2.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,281,3.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,282,1.0,20,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,282,2.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,282,3.0,3,2,999.99,0.05,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,282,4.0,16,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,283,1.0,9,1,2999.99,0.05,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,283,2.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,284,1.0,24,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,284,2.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,285,1.0,16,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,285,2.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,285,3.0,2,1,749.99,0.1,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,286,1.0,26,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,286,2.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,286,3.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,286,4.0,7,1,3999.99,0.1,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,287,1.0,5,1,1320.99,0.2,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,287,2.0,10,1,1549.0,0.05,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,287,3.0,2,1,749.99,0.05,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,287,4.0,20,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,288,1.0,4,1,2899.99,0.2,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,288,2.0,10,1,1549.0,0.1,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,288,3.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,289,1.0,13,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,289,2.0,24,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,289,3.0,17,1,429.0,0.2,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,290,1.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,290,2.0,5,2,1320.99,0.07,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,290,3.0,21,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,291,1.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,291,2.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,292,1.0,18,2,449.0,0.1,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,292,2.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,292,3.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,293,1.0,19,2,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,293,2.0,6,1,469.99,0.2,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,294,1.0,18,1,449.0,0.2,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,294,2.0,14,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,294,3.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,294,4.0,25,2,499.99,0.2,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,295,1.0,22,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,296,1.0,25,2,499.99,0.07,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,296,2.0,12,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,296,3.0,11,2,1680.99,0.1,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,296,4.0,9,1,2999.99,0.2,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,297,1.0,4,2,2899.99,0.2,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,298,1.0,23,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,298,2.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,298,3.0,22,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,298,4.0,9,1,2999.99,0.07,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,298,5.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,299,1.0,11,2,1680.99,0.05,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,299,2.0,10,2,1549.0,0.2,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,300,1.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,300,2.0,9,2,2999.99,0.1,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,300,3.0,10,1,1549.0,0.1,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,300,4.0,11,2,1680.99,0.2,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,301,1.0,6,1,469.99,0.05,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,301,2.0,22,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,302,1.0,24,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,302,2.0,18,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,302,3.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,303,1.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,303,2.0,24,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,304,1.0,10,1,1549.0,0.05,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,304,2.0,7,2,3999.99,0.1,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,304,3.0,20,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,305,1.0,10,1,1549.0,0.07,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,305,2.0,6,1,469.99,0.1,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,305,3.0,3,2,999.99,0.2,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,306,1.0,10,1,1549.0,0.2,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,306,2.0,22,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,307,1.0,15,2,529.99,0.05,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,308,1.0,7,1,3999.99,0.1,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,308,2.0,18,2,449.0,0.2,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,308,3.0,14,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,309,1.0,3,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,309,2.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,310,1.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,310,2.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,310,3.0,5,2,1320.99,0.2,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,310,4.0,8,1,1799.99,0.2,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,311,1.0,17,2,429.0,0.05,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,311,2.0,5,2,1320.99,0.2,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,312,1.0,24,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,312,2.0,14,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,312,3.0,16,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,313,1.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,313,2.0,10,2,1549.0,0.07,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,314,1.0,5,1,1320.99,0.07,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,314,2.0,9,1,2999.99,0.05,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,314,3.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,314,4.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,315,1.0,11,1,1680.99,0.2,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,315,2.0,9,1,2999.99,0.1,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,316,1.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,316,2.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,316,3.0,20,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,316,4.0,19,1,449.0,0.2,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,316,5.0,17,1,429.0,0.05,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,317,1.0,10,1,1549.0,0.2,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,317,2.0,22,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,317,3.0,15,1,529.99,0.05,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,317,4.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,318,1.0,13,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,318,2.0,25,2,499.99,0.2,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,318,3.0,9,1,2999.99,0.05,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,319,1.0,11,1,1680.99,0.07,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,319,2.0,21,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,319,3.0,15,2,529.99,0.1,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,319,4.0,23,1,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,320,1.0,2,1,749.99,0.1,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,321,1.0,4,2,2899.99,0.2,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,321,2.0,12,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,321,3.0,26,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,321,4.0,23,2,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,322,1.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,322,2.0,21,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,323,1.0,13,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,323,2.0,26,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,324,1.0,2,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,324,2.0,17,1,429.0,0.2,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,324,3.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,324,4.0,19,1,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,324,5.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,325,1.0,7,1,3999.99,0.05,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,325,2.0,12,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,325,3.0,6,2,469.99,0.2,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,326,1.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,326,2.0,23,1,299.99,0.07,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,327,1.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,327,2.0,13,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,327,3.0,4,1,2899.99,0.05,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,328,1.0,6,2,469.99,0.1,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,329,1.0,14,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,329,2.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,329,3.0,23,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,329,4.0,17,1,429.0,0.07,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,329,5.0,26,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,330,1.0,21,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,331,1.0,17,2,429.0,0.1,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,332,1.0,18,2,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,333,1.0,18,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,333,2.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,333,3.0,3,1,999.99,0.2,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,334,1.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,334,2.0,9,1,2999.99,0.05,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,334,3.0,3,2,999.99,0.05,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,335,1.0,6,1,469.99,0.1,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,335,2.0,2,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,335,3.0,21,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,336,1.0,4,1,2899.99,0.1,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,336,2.0,12,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,337,1.0,18,1,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,337,2.0,4,1,2899.99,0.05,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,338,1.0,6,2,469.99,0.07,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,338,2.0,10,1,1549.0,0.07,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,338,3.0,22,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,338,4.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,338,5.0,9,1,2999.99,0.05,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,339,1.0,13,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,339,2.0,15,2,529.99,0.05,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,340,1.0,11,1,1680.99,0.05,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,340,2.0,24,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,340,3.0,13,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,340,4.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,340,5.0,10,2,1549.0,0.1,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,341,1.0,23,2,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,342,1.0,26,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,342,2.0,9,1,2999.99,0.2,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,342,3.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,343,1.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,343,2.0,25,1,499.99,0.05,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,343,3.0,5,2,1320.99,0.05,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,343,4.0,10,1,1549.0,0.1,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,344,1.0,22,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,344,2.0,18,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,344,3.0,14,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,345,1.0,18,2,449.0,0.1,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,345,2.0,24,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,346,1.0,13,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,346,2.0,23,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,346,3.0,21,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,346,4.0,15,1,529.99,0.05,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,346,5.0,18,2,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,347,1.0,23,1,299.99,0.07,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,348,1.0,5,2,1320.99,0.05,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,348,2.0,15,2,529.99,0.07,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,349,1.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,350,1.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,350,2.0,20,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,350,3.0,3,1,999.99,0.07,2024-04-30 13:07:13.468028,postgres,47924.34475176
47.924824,351,1.0,4,2,2899.99,0.05,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,351,2.0,24,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,351,3.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,351,4.0,22,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,352,1.0,11,1,1680.99,0.2,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,352,2.0,14,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,353,1.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,354,1.0,21,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,354,2.0,19,1,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,355,1.0,16,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,355,2.0,14,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,356,1.0,23,2,299.99,0.05,2024-04-30 13:07:13.468028,postgres,14376.967951760002
47.924824,356,2.0,4,1,2899.99,0.05,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,356,3.0,13,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,357,1.0,17,2,429.0,0.05,2024-04-30 13:07:13.468028,postgres,20559.749496
47.924824,357,2.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,357,3.0,24,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,357,4.0,9,1,2999.99,0.05,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,358,1.0,21,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,358,2.0,6,2,469.99,0.07,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,358,3.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,358,4.0,18,2,449.0,0.1,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,359,1.0,15,2,529.99,0.07,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,359,2.0,9,2,2999.99,0.07,2024-04-30 13:07:13.468028,postgres,143773.99275176
47.924824,359,3.0,7,2,3999.99,0.2,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,360,1.0,26,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,360,2.0,7,2,3999.99,0.2,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,360,3.0,13,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,360,4.0,25,1,499.99,0.1,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,361,1.0,24,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,361,2.0,6,2,469.99,0.1,2024-04-30 13:07:13.468028,postgres,22524.18803176
47.924824,361,3.0,11,1,1680.99,0.1,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,362,1.0,2,1,749.99,0.07,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,363,1.0,21,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,363,2.0,14,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,363,3.0,15,1,529.99,0.1,2024-04-30 13:07:13.468028,postgres,25399.677471760002
47.924824,363,4.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,364,1.0,25,2,499.99,0.05,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,365,1.0,24,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,366,1.0,21,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,366,2.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,366,3.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,367,1.0,26,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres,28754.41515176
47.924824,367,2.0,14,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,367,3.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,368,1.0,5,1,1320.99,0.2,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,368,2.0,10,2,1549.0,0.2,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,368,3.0,21,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,368,4.0,19,1,449.0,0.05,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,369,1.0,10,2,1549.0,0.07,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,370,1.0,25,2,499.99,0.05,2024-04-30 13:07:13.468028,postgres,23961.93275176
47.924824,370,2.0,4,2,2899.99,0.1,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,371,1.0,14,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,371,2.0,12,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,372,1.0,11,1,1680.99,0.05,2024-04-30 13:07:13.468028,postgres,80561.14989576
47.924824,372,2.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,372,3.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres,63308.213255760005
47.924824,373,1.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres,86264.20395176
47.924824,373,2.0,22,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,373,3.0,19,2,449.0,0.2,2024-04-30 13:07:13.468028,postgres,21518.245976000002
47.924824,373,4.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,373,5.0,13,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,374,1.0,10,1,1549.0,0.1,2024-04-30 13:07:13.468028,postgres,74235.552376
47.924824,374,2.0,7,1,3999.99,0.07,2024-04-30 13:07:13.468028,postgres,191698.81675176
47.924824,375,1.0,21,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres,12939.223231760001
47.924824,375,2.0,2,2,749.99,0.05,2024-04-30 13:07:13.468028,postgres,35943.13875176
47.924824,375,3.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres,138981.51035176
47.924824,375,4.0,12,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres,26358.17395176
47.924824,376,1.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres,35943.13875176
